Link;Fiyat;İlan Tarihi;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Araç Durumu;Boya-değişen
https://www.arabam.com/ilan/sahibinden-satilik-audi-a3-sportback-1-6-ambition/sahibinden-audi-a3-sportback-1-6-ambition-2003-model/35289434;460.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 Ambition;2003;278.000 km;Otomatik;55 lt;Hatchback/5;Gri (Gümüş);1595 cc;101 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-audi-a4-sedan-1-6/sahibinden-audi-a4-sedan-1-6-2004-model/35293750;400.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 1.6;2004;340.000 km;Düz;70 lt;Sedan;Bej;1595 cc;102 hp;İkinci El;Tamamı boyalı
https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi-quattro/sahibinden-audi-a6-sedan-2-0-tdi-quattro-2016-model/35281402;2.450.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016;210.000 km;Yarı Otomatik;65 lt;Sedan;Siyah;1968 cc;190 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi/sahibinden-audi-a6-sedan-2-0-tdi-2011-model/35281300;1.250.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2011;234.000 km;Otomatik;70 lt;Sedan;Gri (Gümüş);1968 cc;170 hp;İkinci El;2 değişen, 2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi/sahibinden-audi-a6-sedan-2-0-tdi-2010-model/35280881;870.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2010;315.000 km;Otomatik;70 lt;Sedan;Siyah;1968 cc;170 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-audi-a3-sedan-1-6-tdi-dynamic/sahibinden-audi-a3-sedan-1-6-tdi-dynamic-2017-model/35294008;1.420.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 1.6 TDI Dynamic;2017;177.000 km;Yarı Otomatik;50 lt;Sedan;Siyah;1598 cc;116 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-audi-a3-sportback-1-6-tdi-ambiente/sahibinden-audi-a3-sportback-1-6-tdi-ambiente-2015-model/35286224;1.200.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 TDI Ambiente;2015;247.000 km;Yarı Otomatik;50 lt;Hatchback/5;Bej;1598 cc;110 hp;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi/sahibinden-audi-a6-sedan-2-0-tdi-2013-model/29395826;1.800.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2013;214.000 km;Otomatik;65 lt;Sedan;Beyaz;1968 cc;177 hp;İkinci El;1 değişen, 1 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi/sahibinden-audi-a6-sedan-2-0-tdi-2009-model/35278955;800.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2009;303.000 km;Otomatik;70 lt;Sedan;Siyah;1968 cc;170 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-2-0-tdi/sahibinden-audi-a6-sedan-lumuzin-2-0-tdi-2015-model/35278860;2.250.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2015;197.500 km;Yarı Otomatik;65 lt;Sedan;Beyaz;1968 cc;190 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-s-s3-2-0-tfsi-quattro/2023-s3-2-0tfsi-quattro-hatasiz-bang-olufsen-hafiza-360-28-000km/35284797;3.990.000 TL;29 Kasım 2025;Audi;S;S3 2.0 TFSI Quattro;2023;28.000 km;Yarı Otomatik;55 lt;Sedan;Kırmızı;1984 cc;310 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-3-0-tdi-quattro/2015-audi-a6-sedan-3-0-tdi-quattro-k-kartina-12-ay-taksit/35284776;2.395.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 3.0 TDI Quattro;2015;189.467 km;Otomatik;Dizel;Sedan;Siyah;2501 - 3000 cm3;251 - 275 HP;İkinci El;5 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a8-50-tdi-quattro-long/2022-a8-long-hatasiz-vakum-arka-aks-masaj-airmatic-20kdv/33731628;12.500.000 TL;29 Kasım 2025;Audi;A8;50 TDI Quattro Long;2022;85.000 km;Otomatik;72 lt;Sedan;Siyah;2967 cc;286 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-e-tron/erdagdan-2025-a6-e-tron-sportback-ic-dis-sline-boyasiz-tam-dolu/35284749;5.725.000 TL;29 Kasım 2025;Audi;A6;E-Tron;2025;8.500 km;Otomatik;Elektrik;Hatchback/5;Gri;-;326 - 350 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-design/komple-ppf-hatasiz-boyasiz-sadece-82-bin-kilometrede/35284747;4.200.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Design;2020;82.000 km;Yarı Otomatik;63 lt;Sedan;Siyah;1968 cc;204 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-advanced/2024-cikisli-hatasiz-boyasiz-ici-bej-19-jant-bayi-vakum-full-ppf/35284746;5.350.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Advanced;2023;56.000 km;Yarı Otomatik;63 lt;Sedan;Siyah;1968 cc;204 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi-quattro/akinoto-dan-a6-2-0tdi-quattro-155-000km-sunroof-degisensiz/35284733;2.490.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016;155.000 km;Yarı Otomatik;65 lt;Sedan;Siyah;1968 cc;190 hp;İkinci El;4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-2-0-tfsi-quattro/by-bars-auto-2011-a5-quattro-orj-s-line-k-k-12-taksit-takas/35284730;1.450.000 TL;29 Kasım 2025;Audi;A5;A5 Sportback 2.0 TFSI Quattro;2011;316.000 km;Otomatik;Benzin;Hatchback/5;Siyah;1801 - 2000 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-advanced/drs-auto-dan-hatasiz-boyasiz-yetkili-servis-bakimli-dusuk-km/35175146;4.680.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Advanced;2022;52.000 km;Otomatik;Dizel;Sedan;Siyah;2001 - 2500 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-1-4-tfsi-sport/milas-motors-a5-degisensiz-cam-tavan-19-jant-elk-bagaj-led-stop/34311914;2.345.000 TL;29 Kasım 2025;Audi;A5;A5 Sportback 1.4 TFSI Sport;2017;162.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;1201 - 1400 cm3;126 - 150 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-design/2020-boyasiz-a6-40-tdi-design-quattro-ahsap-vakum-bej-navi-kyrld/34284300;4.165.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Design;2020;145.000 km;Yarı Otomatik;63 lt;Sedan;Siyah;1968 cc;204 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-sport/2020-a6-40-tdi-sport-quattro-ahsp-vakum-taba-3kol-matrx-94-800km/34284297;4.395.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Sport;2020;94.800 km;Yarı Otomatik;63 lt;Sedan;Gri;1968 cc;204 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-design/cosar-dan-2020-hatasiz-168-000km-a6-design-serit-takip-matrix/34091196;3.560.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Design;2020;168.000 km;Yarı Otomatik;63 lt;Sedan;Lacivert;1968 cc;204 hp;İkinci El;6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-1-4-tfsi-design/yagiz-autodan-2017-a5-boyasiz-130-bin-km/34091103;2.460.000 TL;29 Kasım 2025;Audi;A5;A5 Sportback 1.4 TFSI Design;2017;130.000 km;Otomatik;Benzin;Hatchback/5;Gri;1201 - 1400 cm3;126 - 150 HP;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-40-tdi-quattro-design/audi-a6-40tdi-quattro-design-vakm-cift-navi-sport-jant/33862110;3.579.750 TL;29 Kasım 2025;Audi;A6;A6 Sedan 40 TDI Quattro Design;2019;199.000 km;Yarı Otomatik;63 lt;Sedan;Siyah;1968 cc;204 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-2-0-tdi/2011-bakimli-ici-taba-dolu-paket-diri-aile-araci/35284728;1.185.000 TL;29 Kasım 2025;Audi;A5;A5 Sportback 2.0 TDI;2011;235.000 km;Otomatik;Dizel;Hatchback/5;Beyaz;1801 - 2000 cm3;126 - 150 HP;İkinci El;2 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-40-tdi-quattro-s-line/mete-garage-2024-cks-audi-a5-40tdi-quattro-sline-taba-jant-20ft/35284727;4.585.000 TL;29 Kasım 2025;Audi;A5;A5 Sportback 40 TDI Quattro S Line;2023;25.000 km;Yarı Otomatik;58 lt;Hatchback/5;Füme;1968 cc;204 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/2012model-facelift-gorunm-sunrof-ici-taba-s-line-bakimli-makam-p/35284710;1.245.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2012;395.000 km;Otomatik;Dizel;Sedan;Siyah;1801 - 2000 cm3;176 - 200 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/2011-model-audi-a6-2-0tdi-multitronic-sunroof-deri-doseme-isitma/35284709;769.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2011;385.000 km;Otomatik;Dizel;Sedan;Siyah;1801 - 2000 cm3;151 - 175 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/hk-otomotiv-den-audi-a6/35284708;1.750.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2013;238.000 km;Otomatik;Dizel;Sedan;Siyah;1801 - 2000 cm3;176 - 200 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/matrix-far-recaro-degisensiz-tramersiz-s-line-facelift/35284706;2.100.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2012;177.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;176 - 200 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/bss-motors-2014-audi-a6-2-0-tdi-beyaz-facelift-masrafsiz-vakum/35284705;1.525.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2014;320.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;176 - 200 HP;İkinci El;2 değişen, 7 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/doganbey-auto-dan-hatasiz-tadinda-a4/35284701;975.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 2.0 TDI;2011;269.000 km;Otomatik;Dizel;Sedan;Siyah;1801 - 2000 cm3;126 - 150 HP;İkinci El;5 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/hatasiz-degisensiz-2-0-tdi-177-hp/35284699;995.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 2.0 TDI;2012;270.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;176 - 200 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-2-0-tfsi-quattro/kuzey-34-motors-dan-2012-model-audi-a5-2-0-tfsi-quattro-orjinal/32799853;1.537.000 TL;29 Kasım 2025;Audi;A5;A5 Sportback 2.0 TFSI Quattro;2012;162.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;1801 - 2000 cm3;201 - 225 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/guven-den-hatasiz-boyasiz-audi-a6/28537953;2.150.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2012;132.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;176 - 200 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/duzgun-dolu-paket-audi/28136687;610.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TDI;2008;414.000 km;Otomatik;Dizel;Sedan;Füme;1801 - 2000 cm3;126 - 150 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/yarisi-pesin-12-ay-vade-farksiz-taksit-imkani/35284694;1.400.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 2.0 TDI;2013;195.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;176 - 200 HP;İkinci El;2 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/2015-audi-a4-2-0-tdi-hatasiz-degisensiz-sorunsuz-tertemiz/35284693;1.359.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 2.0 TDI;2015;200.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;126 - 150 HP;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/2014-model-hatasiz-199-000-otomatik-audi-a4/31988065;1.289.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 2.0 TDI;2014;199.000 km;Otomatik;Dizel;Sedan;Beyaz;1801 - 2000 cm3;126 - 150 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-40-tdi-quattro-advanced/2023-quattro-advanced-a4-degisensiz-tramersiz-orijinal/35284665;3.269.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 40 TDI Quattro Advanced;2023;47.200 km;Yarı Otomatik;58 lt;Sedan;Siyah;1968 cc;204 hp;İkinci El;5 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-40-tdi-quattro-advanced/k-kartina-12taksit-49-000km-40tdi-quattro-advanced-taba-k-isitma/35284662;3.339.500 TL;29 Kasım 2025;Audi;A4;A4 Sedan 40 TDI Quattro Advanced;2022;49.497 km;Yarı Otomatik;58 lt;Sedan;Siyah;1968 cc;204 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-40-tdi-advanced/2020-audi-a4-40-tdi-advance-204-hp-hatasiz-mavi-taba-cift-navi/35284660;2.679.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 40 TDI Advanced;2020;160.000 km;Otomatik;Dizel;Sedan;Mavi;1801 - 2000 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-40-tdi-quattro-advanced/acd-motors-2020-audi-a4-sedan-40-tdi-quattro-s-tronic-hatasiz/35284658;3.075.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 40 TDI Quattro Advanced;2020;125.000 km;Otomatik;Hibrit;Sedan;Siyah;1801 - 2000 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-coupe-2-0-tdi-quattro/basaran-dan-2024-audi-a5-2-0-tdi-150kw-quattro-stronic/35284653;5.650.000 TL;29 Kasım 2025;Audi;A5;A5 Coupe 2.0 TDI Quattro;2024;12.396 km;Otomatik;Dizel;Sedan;Siyah;1801 - 2000 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sedan/omer-auto-dan-a5-2-0-tfsi-hybird-17-000-km/35284651;4.650.000 TL;29 Kasım 2025;Audi;A5;A5 Sedan;2024;17.000 km;Otomatik;Benzin;Sedan;Mavi;1801 - 2000 cm3;201 - 225 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-dynamic/a4-2016-sunroof-hayalet-isitma-kredi-ve-k-k-taksit/35284649;1.697.500 TL;29 Kasım 2025;Audi;A4;A4 Sedan 1.4 TFSI Dynamic;2016;180.000 km;Yarı Otomatik;54 lt;Sedan;Beyaz;1395 cc;150 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-ambition/2006-model-audi-a3-1-6-otomatik-cam-tavan-f1-3kol-ful-full/35124132;755.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 Ambition;2006;250.000 km;Düz;55 lt;Hatchback/3;Beyaz;1595 cc;102 hp;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-design/2018-degisensiz-servis-bakimli-hasar-kayitsiz-ici-bej/35284644;1.730.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 1.4 TFSI Design;2018;198.650 km;Yarı Otomatik;54 lt;Station wagon;Siyah;1395 cc;150 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-design/erdagdan-2018-audi-a4-1-4-tfsi-desing-matrix-f-kyr-led-55-000km/35284643;2.125.000 TL;29 Kasım 2025;Audi;A4;A4 Sedan 1.4 TFSI Design;2018;55.000 km;Yarı Otomatik;54 lt;Sedan;Beyaz;1395 cc;150 hp;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-4-tfsi-attraction/cmg-motorsdan-a3-cam-tavan-otomatik-full-bakimli/35284637;700.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.4 TFSI Attraction;2009;303.000 km;Yarı Otomatik;55 lt;Hatchback/3;Kırmızı;1390 cc;125 hp;İkinci El;2 değişen, 9 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-4-tfsi-ambition/hatasiz-boyasiz-kusursuz-2012-a3-sportback-s-tronic/35284636;1.085.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.4 TFSI Ambition;2012;165.900 km;Yarı Otomatik;50 lt;Hatchback/3;Beyaz;1395 cc;122 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambition/2014-md-s-line-1-6-tdi-200km-otomtik-rekore-mercek-led-3kol-d/35284635;1.140.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 1.6 TDI Ambition;2014;199.999 km;Otomatik;Dizel;Sedan;Siyah;1401 - 1600 cm3;101 - 125 HP;İkinci El;6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-attraction/2012-mdl-audi-a3-sportback-1-6-dizel-otomatik-133-000-km-de-htsz/35284633;1.077.900 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 TDI Attraction;2012;133.000 km;Yarı Otomatik;50 lt;Hatchback/3;Siyah;1598 cc;105 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-attraction/corniva-motors-2016-degisensiz-dusuk-km-a3-1-6-tdi-attraction/35284632;1.394.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 TDI Attraction;2016;71.500 km;Yarı Otomatik;50 lt;Hatchback/3;Beyaz;1598 cc;110 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-dynamic/yazicioglu-degisensiz-temiz-otomatik-vites-aile-araci/35284631;1.345.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 1.6 TDI Dynamic;2017;193.000 km;Otomatik;Dizel;Sedan;Siyah;1401 - 1600 cm3;101 - 125 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambiente/orcan-motors-dan-2016-a3-sedan-1-6-tdi-ambiente-s-tronic/35284628;1.380.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 1.6 TDI Ambiente;2016;156.609 km;Yarı Otomatik;50 lt;Sedan;Beyaz;1598 cc;110 hp;İkinci El;2 değişen, 1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-ambition/2016-boyasiz-cok-temiz-a3-hb-1-6-tdi/35284624;1.245.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 TDI Ambition;2016;210.000 km;Yarı Otomatik;50 lt;Hatchback/5;Siyah;1598 cc;110 hp;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-ambition/kayram-guvencesiyle-36-aya-varan-taksit-avantaji/35284622;1.398.750 TL;29 Kasım 2025;Audi;A3;A3 Sportback 1.6 TDI Ambition;2015;149.000 km;Otomatik;Dizel;Hatchback/5;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-35-tfsi-advanced/hatasiz-boyasiz-39-bin-de-2022-a3-advanced-k-kart-12-ay/35284618;2.175.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 35 TFSI Advanced;2022;39.000 km;Yarı Otomatik;50 lt;Hatchback/5;Beyaz;1498 cc;150 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-35-tfsi-advanced/karakaya-autodan-cam-tavanli-akilli-bagajli-advanced-paket-a-3/35284614;2.187.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 35 TFSI Advanced;2021;96.000 km;Yarı Otomatik;50 lt;Hatchback/5;Kırmızı;1498 cc;150 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-35-tfsi-advanced/hatasiz-2021-audi-a3-sportback-35-tfsi-advanced-59-000km/35284611;2.100.000 TL;29 Kasım 2025;Audi;A3;A3 Sportback 35 TFSI Advanced;2021;59.000 km;Yarı Otomatik;50 lt;Hatchback/5;Beyaz;1498 cc;150 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tfsi/talha-ayaz-dan-2008-audi-a6-sedan-otomatik-bakimli-248-bn-km-de/34165583;785.000 TL;29 Kasım 2025;Audi;A6;A6 Sedan 2.0 TFSI;2008;248.000 km;Otomatik;70 lt;Sedan;Gri;1984 cc;170 hp;İkinci El;2 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a6-avant-2-0-tdi-quattro/2017-quattro-dolular-dolusu-rs6-donusum/35284600;2.245.000 TL;29 Kasım 2025;Audi;A6;A6 Avant 2.0 TDI Quattro;2017;250.000 km;Yarı Otomatik;73 lt;Station wagon;Gri;1968 cc;190 hp;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-design/dmr-motors-2020-audi-a3-sedan-35-tfsi-cam-tvn-dsg/35284595;1.480.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 35 TFSI Design;2020;160.000 km;Yarı Otomatik;50 lt;Sedan;Füme;1498 cc;150 hp;İkinci El;1 değişen, 1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-design/mega-otomotiv-2020-audi-a3-35-tfsi-sport-cam-tavan-geri-grs/35284594;1.869.750 TL;29 Kasım 2025;Audi;A3;A3 Sedan 35 TFSI Design;2020;62.000 km;Yarı Otomatik;50 lt;Sedan;Siyah;1498 cc;150 hp;İkinci El;1 değişen, 1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-30-tfsi-s-line/hatasiz-boyasiz-tramersiz-a3-s-line/35284593;2.250.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 30 TFSI S-Line;2021;70.000 km;Yarı Otomatik;45 lt;Sedan;Siyah;999 cc;110 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-30-tfsi-s-line/mupa-car-2021-ic-dis-s-line-cam-tavan-hayalet-k-isitma-bayi/35284592;1.975.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 30 TFSI S-Line;2021;115.000 km;Yarı Otomatik;45 lt;Sedan;Beyaz;999 cc;110 hp;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-advanced/2025-a3-sedan-advanced-premium-camtavan-cift-navigasyon-20-kdv/35284591;2.750.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 35 TFSI Advanced;2025;8.000 km;Otomatik;Hibrit;Sedan;Siyah;1401 - 1600 cm3;126 - 150 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-sport-line/a3-sedan-1-6-tdi-sportline/35284590;980.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 1.6 TDI Sport Line;2016;243.000 km;Yarı Otomatik;50 lt;Sedan;Siyah;1598 cc;110 hp;İkinci El;2 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-advanced/kk12tk2024-audi-a3advancedcam-tavanhatasiz23-000kmgaranti/35284589;2.510.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 35 TFSI Advanced;2024;23.000 km;Otomatik;Hibrit;Sedan;Siyah;1401 - 1600 cm3;126 - 150 HP;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-advanced/2025-a3-sedan-advanced-premium-camtavan-cift-navigasyon-20-kdv/35284588;2.750.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 35 TFSI Advanced;2025;11.000 km;Otomatik;Hibrit;Sedan;Siyah;1401 - 1600 cm3;126 - 150 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-s-line/24-audi-a3-35tfsi-ic-dis-s-line-black-e-bang-olufsen-43-000km/35284580;2.975.000 TL;29 Kasım 2025;Audi;A3;A3 Sedan 35 TFSI S-Line;2024;43.000 km;Yarı Otomatik;50 lt;Sedan;Siyah;1498 cc;150 hp;İkinci El;2 boyalı
